node1	node2
YDR414C	YLR026C
YDR414C	YLR242C
YDR414C	YLR372W
YDR414C	YLR411W
YDR414C	YML038C
YDR414C	YMR155W
YDR414C	YMR292W
YDR414C	YNL044W
YDR414C	YNL326C
YDR414C	YNR026C
YDR414C	YOL075C
YDR414C	YOR254C
YDR414C	YPL264C
YDR415C	YJR089W
YDR415C	YOR305W
YDR416W	YGR119C
YDR416W	YGR129W
YDR416W	YHR114W
YDR416W	YHR165C
YDR416W	YJR050W
YDR416W	YKL095W
YDR416W	YLL036C
YDR416W	YLR117C
YDR416W	YLR291C
YDR416W	YMR213W
YDR416W	YPL077C
YDR416W	YPR101W
YDR419W	YFL018C
YDR419W	YGL173C
YDR419W	YJL088W
YDR419W	YJL130C
YDR419W	YJR121W
YDR419W	YNL064C
YDR419W	YOL055C
YDR419W	YPR160W
YDR422C	YDR477W
YDR422C	YDR516C
YDR422C	YER029C
YDR422C	YGL115W
YDR422C	YHR114W
YDR422C	YJL066C
YDR422C	YJL124C
YDR422C	YLR306W
YDR422C	YLR453C
YDR422C	YMR106C
YDR422C	YOR027W
YDR422C	YPR078C
YDR423C	YMR047C
YDR424C	YDR488C
YDR424C	YIL095W
YDR424C	YPR119W
YDR425W	YGL161C
YDR425W	YGL198W
YDR425W	YGR172C
YDR425W	YJL036W
YDR425W	YJR110W
YDR425W	YKR014C
YDR425W	YPL280W
YDR427W	YEL037C
YDR427W	YER012W
YDR427W	YER148W
YDR427W	YFR004W
YDR427W	YFR010W
YDR427W	YFR052W
YDR427W	YGL004C
YDR427W	YGL201C
YDR427W	YGR067C
YDR427W	YGR232W
YDR427W	YHR027C
YDR427W	YHR200W
YDR427W	YIL066C
YDR427W	YKL145W
YDR427W	YLR386W
YDR427W	YMR276W
YDR427W	YNL244C
YDR427W	YNR059W
YDR427W	YOR261C
YDR427W	YPR108W
YDR428C	YNL189W
YDR428C	YOR157C
YDR429C	YFL017C
YDR429C	YGL137W
YDR429C	YJL070C
YDR429C	YLR190W
YDR429C	YLR192C
YDR429C	YMR146C
YDR429C	YMR309C
YDR429C	YNL244C
YDR429C	YOL087C
YDR429C	YOR039W
YDR429C	YOR361C
YDR429C	YPL105C
YDR429C	YPR041W
YDR429C	YPR086W
YDR430C	YER178W
YDR430C	YFL018C
YDR430C	YGR193C
YDR430C	YNL071W
YDR432W	YGR054W
YDR432W	YHR086W
YDR432W	YIL079C
YDR432W	YIR001C
YDR432W	YKL139W
YDR432W	YLR427W
YDR432W	YMR001C
YDR432W	YNL016W
YDR432W	YOR267C
YDR432W	YPL178W
YDR433W	YLR453C
YDR433W	YNL116W
YDR435C	YFL040W
YDR436W	YFR003C
YDR436W	YKL088W
YDR436W	YKL193C
YDR436W	YKR072C
YDR436W	YML016C
YDR436W	YMR311C
YDR436W	YOR054C
YDR436W	YPR005C
YDR438W	YJR091C
YDR439W	YFR028C
YDR439W	YJR091C
YDR439W	YMR001C
YDR441C	YML022W
YDR443C	YFL028C
YDR443C	YKR036C
YDR443C	YNL288W
YDR443C	YNR052C
YDR443C	YOL135C
YDR443C	YOR119C
YDR443C	YOR140W
YDR443C	YPL042C
YDR444W	YLR291C
YDR445C	YER071C
YDR445C	YLR295C
YDR446W	YDR510W
YDR448W	YEL009C
YDR448W	YER022W
YDR448W	YER148W
YDR448W	YFL031W
YDR448W	YGL066W
YDR448W	YGL112C
YDR448W	YGR252W
YDR448W	YGR274C
YDR448W	YHR041C
YDR448W	YHR099W
YDR448W	YHR166C
YDR448W	YKL012W
YDR448W	YLR291C
YDR448W	YMR223W
YDR448W	YMR236W
YDR448W	YOL135C
YDR448W	YOL148C
YDR448W	YOR023C
YDR448W	YOR119C
YDR448W	YPL181W
YDR448W	YPL248C
YDR448W	YPL254W
YDR449C	YER082C
YDR449C	YGR090W
YDR449C	YJL069C
YDR449C	YPR041W
YDR450W	YOR037W
YDR452W	YER112W
YDR452W	YNL217W
YDR452W	YPR086W
YDR453C	YFR028C
YDR453C	YIL039W
YDR453C	YJL141C
YDR453C	YMR059W
YDR453C	YMR106C
YDR453C	YNL189W
YDR453C	YOR031W
YDR453C	YPR110C
YDR455C	YFL020C
YDR455C	YLL046C
YDR455C	YLR173W
YDR455C	YLR295C
YDR455C	YOR108W
YDR456W	YER145C
YDR456W	YGL008C
YDR456W	YGR216C
YDR456W	YHL042W
YDR456W	YIL030C
YDR456W	YIR022W
YDR456W	YKR050W
YDR456W	YLR372W
YDR456W	YNR056C
YDR456W	YOR123C
YDR456W	YOR125C
YDR456W	YPL092W
YDR456W	YPR079W
YDR457W	YGR052W
YDR457W	YJR017C
YDR459C	YGR216C
YDR459C	YJL012C
YDR459C	YMR149W
YDR459C	YNL048W
YDR460W	YER171W
YDR460W	YLR259C
YDR460W	YLR288C
YDR460W	YPR025C
YDR461W	YLR384C
YDR462W	YGR091W
YDR462W	YGR220C
YDR462W	YNL284C
YDR463W	YOL133W
YDR464W	YHR077C
YDR464W	YNL135C
YDR465C	YJR021C
YDR465C	YMR047C
YDR466W	YER160C
YDR466W	YHR052W
YDR466W	YHR088W
YDR466W	YJL095W
YDR466W	YLR196W
YDR466W	YMR049C
YDR466W	YMR066W
YDR466W	YMR109W
YDR466W	YOL041C
YDR466W	YOR201C
YDR466W	YPL093W
YDR468C	YGL095C
YDR468C	YGR172C
YDR468C	YIL140W
YDR468C	YKR020W
YDR468C	YLL043W
YDR468C	YMR018W
YDR468C	YMR197C
YDR468C	YNL044W
YDR468C	YOL018C
YDR469W	YEL005C
YDR469W	YHR060W
YDR469W	YHR119W
YDR469W	YLR015W
YDR469W	YLR432W
YDR469W	YPL138C
YDR472W	YKR068C
YDR472W	YML077W
YDR473C	YER172C
YDR473C	YFL017W-A
YDR473C	YGR091W
YDR473C	YHR165C
YDR473C	YJR022W
YDR473C	YLR147C
YDR473C	YLR423C
YDR473C	YLR438C-A
YDR473C	YPL031C
YDR473C	YPR178W
YDR475C	YER133W
YDR475C	YML016C
YDR477W	YEL060C
YDR477W	YER027C
YDR477W	YER040W
YDR477W	YER129W
YDR477W	YER177W
YDR477W	YFL037W
YDR477W	YFR028C
YDR477W	YFR053C
YDR477W	YGL035C
YDR477W	YGL115W
YDR477W	YGL158W
YDR477W	YGL208W
YDR477W	YIL148W
YDR477W	YJL076W
YDR477W	YJL089W
YDR477W	YJL130C
YDR477W	YKL182W
YDR477W	YLR055C
YDR477W	YLR180W
YDR477W	YLR191W
YDR477W	YML006C
YDR477W	YML085C
YDR477W	YMR001C
YDR477W	YMR086W
YDR477W	YMR104C
YDR477W	YNL025C
YDR477W	YNL183C
YDR477W	YNL218W
YDR477W	YNL236W
YDR477W	YNL257C
YDR477W	YOL062C
YDR477W	YOL139C
YDR477W	YOR047C
YDR477W	YOR267C
YDR477W	YOR351C
YDR477W	YPL042C
YDR477W	YPL259C
YDR479C	YER081W
YDR479C	YGL127C
YDR479C	YLR324W
YDR480W	YER114C
YDR480W	YER177W
YDR480W	YGR040W
YDR480W	YHR016C
YDR480W	YHR039C
YDR480W	YHR084W
YDR480W	YHR114W
YDR480W	YKL161C
YDR480W	YLR191W
YDR480W	YLR259C
YDR480W	YLR304C
YDR480W	YLR310C
YDR480W	YMR199W
YDR480W	YNL189W
YDR480W	YPL020C
YDR480W	YPL049C
YDR480W	YPL256C
YDR482C	YGL028C
YDR482C	YJR091C
YDR482C	YLR259C
YDR482C	YOR276W
YDR483W	YER081W
YDR483W	YHR096C
YDR484W	YGR245C
YDR484W	YJL029C
YDR484W	YKR020W
YDR484W	YLR262C
YDR484W	YLR291C
YDR484W	YLR447C
YDR484W	YPL218W
YDR485C	YER112W
YDR485C	YGR002C
YDR485C	YNL107W
YDR485C	YOL012C
YDR487C	YNL189W
YDR488C	YGR180C
YDR488C	YGR254W
YDR488C	YIL135C
YDR488C	YJL034W
YDR488C	YJR045C
YDR488C	YKL152C
YDR488C	YMR066W
YDR488C	YNR058W
YDR488C	YOR172W
YDR488C	YPL174C
YDR488C	YPL258C
YDR489W	YFR043C
YDR489W	YJL072C
YDR489W	YLR453C
YDR489W	YML034W
YDR489W	YPL077C
YDR490C	YGR086C
YDR490C	YHL048W
YDR490C	YHR207C
YDR490C	YJR059W
YDR490C	YKL166C
YDR490C	YLR466W
YDR490C	YML074C
YDR490C	YMR047C
YDR490C	YOR061W
YDR490C	YPL004C
YDR492W	YJR067C
YDR492W	YOR315W
YDR496C	YER161C
YDR496C	YGR274C
YDR496C	YHR066W
YDR496C	YHR089C
YDR496C	YIL035C
YDR496C	YKR081C
YDR496C	YLR074C
YDR496C	YLR175W
YDR496C	YLR233C
YDR496C	YNL061W
YDR496C	YNL175C
YDR496C	YNL230C
YDR496C	YPL043W
YDR496C	YPR016C
YDR497C	YER125W
YDR497C	YHR076W
YDR497C	YLL028W
YDR497C	YNL217W
YDR497C	YNL307C
YDR497C	YOR254C
YDR498C	YGL145W
YDR498C	YLR268W
YDR498C	YOR075W
YDR499W	YGR218W
YDR499W	YHR164C
YDR499W	YJL090C
YDR499W	YJR045C
YDR499W	YJR121W
YDR499W	YLR180W
YDR499W	YLR355C
YDR499W	YMR303C
YDR499W	YNL030W
YDR499W	YOR176W
YDR500C	YFL018C
YDR500C	YJR091C
YDR500C	YNL071W
YDR502C	YER066C-A
YDR502C	YER171W
YDR502C	YER173W
YDR502C	YGL116W
YDR502C	YGR040W
YDR502C	YHR030C
YDR502C	YJL173C
YDR502C	YJR017C
YDR502C	YJR068W
YDR502C	YJR090C
YDR502C	YKL139W
YDR502C	YLR096W
YDR502C	YLR320W
YDR502C	YLR442C
YDR502C	YML064C
YDR502C	YML095C
YDR502C	YMR059W
YDR502C	YNL094W
YDR502C	YNL230C
YDR502C	YOL133W
YDR502C	YOR319W
YDR502C	YPL070W
YDR502C	YPL125W
YDR502C	YPL150W
YDR502C	YPR110C
YDR503C	YER049W
YDR503C	YKL130C
YDR503C	YNR074C
YDR504C	YJL070C
YDR505C	YGL122C
YDR505C	YPR154W
YDR506C	YJR010C-A
YDR506C	YPR201W
YDR507C	YGL158W
YDR507C	YHR107C
YDR507C	YJL095W
YDR507C	YJR076C
YDR507C	YKL101W
YDR507C	YKR048C
YDR507C	YLR314C
YDR507C	YMR139W
YDR507C	YNL166C
YDR507C	YOL069W
YDR507C	YOR231W
YDR508C	YIL114C
YDR508C	YKL220C
YDR508C	YLR373C
YDR508C	YMR279C
YDR508C	YOR123C
YDR508C	YPR025C
YDR510W	YGL127C
YDR510W	YJL092W
YDR510W	YJR091C
YDR510W	YKL043W
YDR510W	YLR263W
YDR510W	YLR295C
YDR510W	YMR047C
YDR510W	YMR159C
YDR510W	YMR211W
YDR510W	YNL088W
YDR510W	YNL189W
YDR510W	YNR012W
YDR510W	YOL034W
YDR510W	YOR156C
YDR510W	YOR191W
YDR510W	YPR104C
YDR510W	YPR180W
YDR511W	YGL181W
YDR512C	YER081W
YDR514C	YNL173C
YDR515W	YGR172C
YDR515W	YHR114W
YDR515W	YPR161C
YDR516C	YGR169C
YDR516C	YJR091C
YDR516C	YNL032W
YDR517W	YGL237C
YDR520C	YKR034W
YDR523C	YEL051W
YDR523C	YEL060C
YDR523C	YER110C
YDR523C	YER178W
YDR523C	YFL016C
YDR523C	YFL037W
YDR523C	YFL039C
YDR523C	YGL048C
YDR523C	YGL202W
YDR523C	YGR282C
YDR523C	YHL002W
YDR523C	YHR033W
YDR523C	YJL066C
YDR523C	YJR077C
YDR523C	YJR121W
YDR523C	YJR132W
YDR523C	YKL152C
YDR523C	YKR046C
YDR523C	YLL041C
YDR523C	YLR180W
YDR523C	YLR216C
YDR523C	YML085C
YDR523C	YML123C
YDR523C	YML124C
YDR523C	YMR214W
YDR523C	YNL037C
YDR523C	YNL064C
YDR523C	YOR261C
YDR523C	YPL235W
YDR524C	YER081W
YDR524C	YOR066W
YDR526C	YJR091C
YDR527W	YJR091C
YDR527W	YOL131W
YDR527W	YOR210W
YDR528W	YER081W
YDR528W	YNL189W
YDR528W	YNL206C
YDR529C	YGL061C
YDR529C	YHR114W
YDR529C	YLR292C
YDR530C	YLR295C
YDR531W	YER081W
YDR532C	YER022W
YDR532C	YHR079C
YDR532C	YIL134W
YDR532C	YKL194C
YDR533C	YJR091C
YDR533C	YMR010W
YDR533C	YNL189W
YDR534C	YGL127C
YDR534C	YPR191W
YDR536W	YIL135C
YDR538W	YGL044C
YDR541C	YLR025W
YDR542W	YOR187W
YDR545W	YFR024C-A
YEL002C	YER026C
YEL002C	YGL022W
YEL002C	YGL226C-A
YEL002C	YGR284C
YEL002C	YHL003C
YEL002C	YIL016W
YEL002C	YJL002C
YEL002C	YJL117W
YEL002C	YJR117W
YEL002C	YKL008C
YEL002C	YKL065C
YEL002C	YLL028W
YEL002C	YLR372W
YEL002C	YML048W
YEL002C	YML075C
YEL002C	YML115C
YEL002C	YMR149W
YEL002C	YMR264W
YEL002C	YOL003C
YEL002C	YOR016C
YEL002C	YOR085W
YEL002C	YOR103C
YEL002C	YOR254C
YEL002C	YPL076W
YEL002C	YPL227C
YEL002C	YPL234C
YEL002C	YPR011C
YEL003W	YLR200W
YEL003W	YML094W
YEL004W	YPL264C
YEL005C	YEL013W
YEL005C	YGL079W
YEL005C	YGR107W
YEL005C	YJL061W
YEL005C	YNL086W
YEL006W	YLR373C
YEL008W	YJR091C
YEL009C	YER022W
YEL009C	YER148W
YEL009C	YFL009W
YEL009C	YGL112C
YEL009C	YGR274C
YEL009C	YHR041C
YEL009C	YHR145C
YEL009C	YMR236W
YEL009C	YPL038W
YEL009C	YPL042C
YEL011W	YGR136W
YEL011W	YPR086W
YEL012W	YER022W
YEL013W	YFL039C
YEL013W	YHR195W
YEL013W	YJR068W
YEL013W	YJR091C
YEL013W	YKL061W
YEL013W	YLR254C
YEL013W	YLR291C
YEL013W	YPR185W
YEL015W	YER032W
YEL015W	YER105C
YEL015W	YER124C
YEL015W	YGL173C
YEL015W	YGR116W
YEL015W	YGR218W
YEL015W	YIL046W
YEL015W	YJR022W
YEL015W	YJR140C
YEL015W	YLR082C
YEL015W	YLR264W
YEL015W	YML064C
YEL015W	YMR109W
YEL015W	YNL118C
YEL015W	YNL189W
YEL015W	YOL149W
YEL015W	YOR167C
YEL015W	YOR285W
YEL015W	YPL204W
YEL016C	YJL157C
YEL016C	YOL150C
YEL017C-A	YER005W
YEL017C-A	YGL200C
YEL017C-A	YGR060W
YEL017C-A	YGR284C
YEL017C-A	YHL042W
YEL017C-A	YJL108C
YEL017C-A	YJL117W
YEL017C-A	YJR117W
YEL017C-A	YKL154W
YEL017C-A	YLL023C
YEL017C-A	YLR083C
YEL017C-A	YLR292C
YEL017C-A	YLR372W
YEL017C-A	YML048W
YEL017C-A	YMR299C
YEL017C-A	YNL194C
YEL017C-A	YNL308C
YEL017C-A	YOL018C
YEL017C-A	YPL227C
YEL017C-A	YPR079W
YEL017W	YEL042W
YEL017W	YGL098W
YEL017W	YGR121C
YEL017W	YHR114W
YEL017W	YHR123W
YEL017W	YIR038C
YEL017W	YKL063C
YEL017W	YOL020W
YEL017W	YPL244C
YEL017W	YPR174C
YEL018W	YFL024C
YEL018W	YHR099W
YEL018W	YOR128C
YEL019C	YOR266W
YEL020C	YIL118W
YEL020W-A	YHR005C-A
YEL020W-A	YNR017W
YEL021W	YFR053C
YEL021W	YKL152C
YEL023C	YJR022W
YEL023C	YML109W
YEL023C	YMR104C
YEL026W	YER172C
YEL026W	YLR147C
YEL026W	YMR059W
YEL027W	YHR026W
YEL027W	YKL065C
YEL027W	YLL028W
YEL027W	YLR034C
YEL027W	YOR016C
YEL027W	YOR270C
YEL027W	YPR201W
YEL030W	YIL095W
YEL030W	YJR035W
YEL030W	YJR062C
YEL030W	YML058W
YEL030W	YMR106C
YEL030W	YNL161W
YEL030W	YNL230C
YEL030W	YOL133W
YEL030W	YPL256C
YEL031W	YHR174W
YEL031W	YLR207W
YEL031W	YMR215W
YEL032W	YGL201C
YEL032W	YIL150C
YEL032W	YLR103C
YEL032W	YLR274W
YEL032W	YOR080W
YEL032W	YPR019W
YEL034W	YHR135C
YEL034W	YHR166C
YEL034W	YLR074C
YEL034W	YLR340W
YEL034W	YMR284W
YEL034W	YOL069W
YEL034W	YOL133W
YEL034W	YOR043W
YEL034W	YPL111W
YEL034W	YPL204W
YEL036C	YHR080C
YEL036C	YJL183W
YEL036C	YJR075W
YEL036C	YOL038W
YEL036C	YPL050C
YEL036C	YPL094C
YEL037C	YER012W
YEL037C	YER021W
YEL037C	YER143W
YEL037C	YER148W
YEL037C	YER162C
YEL037C	YFR004W
YEL037C	YFR052W
YEL037C	YGL048C
YEL037C	YGL207W
YEL037C	YHL025W
YEL037C	YHL030W
YEL037C	YHR027C
YEL037C	YHR200W
YEL037C	YIL075C
YEL037C	YIL143C
YEL037C	YIL148W
YEL037C	YKL145W
YEL037C	YLR441C
YEL037C	YMR201C
YEL037C	YMR276W
YEL037C	YOR117W
YEL037C	YOR157C
YEL037C	YOR261C
YEL037C	YPL096W
YEL037C	YPL122C
YEL037C	YPR032W
YEL038W	YGL127C
YEL039C	YHR195W
YEL041W	YHR115C
YEL041W	YJR049C
YEL041W	YKL009W
YEL041W	YOR315W
YEL042W	YER073W
YEL042W	YHL002W
YEL042W	YJL152W
YEL042W	YLR250W
YEL042W	YPR193C
YEL043W	YER114C
YEL043W	YGR089W
YEL043W	YGR119C
YEL043W	YGR218W
YEL043W	YJL074C
YEL043W	YOL069W
YEL043W	YOR164C
YEL046C	YNL030W
YEL046C	YNL189W
YEL046C	YNL220W
YEL048C	YGL127C
YEL048C	YGR040W
YEL048C	YHR030C
YEL048C	YIL136W
YEL048C	YNL227C
YEL049W	YKL002W
YEL049W	YOR159C
YEL051W	YGL061C
YEL051W	YGR020C
YEL051W	YJR033C
YEL051W	YKL080W
YEL051W	YKR026C
YEL051W	YLR291C
YEL051W	YMR054W
YEL051W	YMR106C
YEL051W	YNL250W
YEL051W	YOR270C
YEL051W	YOR332W
YEL051W	YPR036W
YEL053C	YPR051W
YEL054C	YLR347C
YEL054C	YOL039W
YEL055C	YER082C
YEL055C	YER100W
YEL055C	YGL237C
YEL055C	YJL095W
YEL055C	YLL019C
YEL055C	YLR196W
YEL055C	YPL141C
YEL056W	YHR183W
YEL056W	YJL052W
YEL056W	YJR077C
YEL056W	YJR121W
YEL056W	YLL022C
YEL056W	YMR108W
YEL056W	YNL030W
YEL056W	YOR136W
YEL056W	YOR374W
YEL056W	YPL001W
YEL056W	YPL061W
YEL057C	YKL002W
YEL058W	YNL218W
YEL059W	YJR130C
YEL060C	YGL137W
YEL060C	YIL128W
YEL060C	YJL124C
YEL060C	YMR104C
YEL060C	YNL161W
YEL060C	YOL133W
YEL060C	YPL140C
YEL061C	YER082C
YEL061C	YLR453C
YEL061C	YLR454W
YEL061C	YMR124W
YEL061C	YOL069W
YEL062W	YKL048C
YEL062W	YLR096W
YEL062W	YNL307C
YEL062W	YOR138C
YEL062W	YPL255W
YEL063C	YFL041W
YEL063C	YGL051W
YEL063C	YGR014W
YEL063C	YGR057C
YEL063C	YGR284C
YEL063C	YHL042W
YEL063C	YHR133C
YEL063C	YHR140W
YEL063C	YHR142W
YEL063C	YIL016W
YEL063C	YIL114C
YEL063C	YIL140W
YEL063C	YJL002C
YEL063C	YJL091C
YEL063C	YJL117W
YEL063C	YJL196C
YEL063C	YJR010C-A
YEL063C	YJR117W
YEL063C	YKL065C
YEL063C	YKL154W
YEL063C	YLR343W
YEL063C	YLR372W
YEL063C	YML048W
YEL063C	YMR264W
YEL063C	YMR292W
YEL063C	YNL125C
YEL063C	YOL132W
YEL063C	YOR016C
YEL063C	YOR161C
YEL063C	YOR254C
YEL063C	YOR345C
YEL063C	YPL076W
YEL063C	YPL139C
YEL063C	YPL227C
YEL063C	YPL234C
YEL064C	YIR034C
YEL064C	YNR058W
YEL064C	YOR242C
YEL066W	YHR041C
YEL066W	YLR347C
YEL066W	YML064C
YEL066W	YNL189W
YEL066W	YPL070W
YEL066W	YPL112C
YEL068C	YJR091C
YEL068C	YKL002W
YEL068C	YLR225C
YEL069C	YGL249W
YEL069C	YPR110C
YEL070W	YJR091C
YEL070W	YNR058W
YEL071W	YKL103C
YEL071W	YLR383W
YEL072W	YOR273C
YEL074W	YKL002W
YEL075C	YJR091C
YEL077C	YFR053C
YER002W	YGL237C
YER002W	YMR049C
YER002W	YPR016C
YER004W	YER009W
YER004W	YGR218W
YER005W	YGL212W
YER005W	YGR284C
YER005W	YJL004C
YER005W	YLR214W
YER005W	YNL044W
YER005W	YPL264C
YER006W	YER126C
YER006W	YER133W
YER006W	YGL081W
YER006W	YGR103W
YER006W	YGR220C
YER006W	YGR245C
YER006W	YHR197W
YER006W	YIL018W
YER006W	YIL035C
YER006W	YJR110W
YER006W	YKR081C
YER006W	YLR074C
YER006W	YMR049C
YER006W	YNL061W
YER006W	YNL110C
YER006W	YNL284C
YER006W	YOR267C
YER006W	YPL043W
YER006W	YPL204W
YER006W	YPR161C
YER007C-A	YJR014W
YER007C-A	YKL028W
YER007W	YHR027C
YER007W	YJL120W
YER007W	YML085C
YER007W	YOL082W
YER007W	YOR349W
YER008C	YER114C
YER008C	YLR191W
YER008C	YLR229C
YER008C	YMR304W
YER008C	YPR165W
YER009W	YGL092W
YER009W	YIL063C
YER009W	YJL041W
YER009W	YLR293C
YER009W	YLR335W
YER009W	YLR347C
YER009W	YMR059W
YER009W	YNL189W
YER009W	YOR098C
YER009W	YOR185C
YER010C	YNL189W
YER010C	YOR274W
YER011W	YKL002W
YER011W	YLR347C
YER011W	YPL178W
YER012W	YER021W
YER012W	YER094C
YER012W	YFR004W
YER012W	YFR050C
YER012W	YFR052W
YER012W	YGL011C
YER012W	YGL048C
YER012W	YGR135W
YER012W	YGR253C
YER012W	YHR027C
YER012W	YHR033W
YER012W	YHR200W
YER012W	YIL075C
YER012W	YJL001W
YER012W	YJL008C
YER012W	YKL145W
YER012W	YKL152C
YER012W	YKL206C
YER012W	YLR180W
YER012W	YLR199C
YER012W	YLR259C
YER012W	YLR421C
YER012W	YML092C
YER012W	YMR106C
YER012W	YMR314W
YER012W	YOL038W
YER012W	YOR117W
YER012W	YOR261C
YER012W	YOR362C
YER012W	YPR103W
YER012W	YPR108W
YER013W	YLR116W
YER013W	YLR117C
YER013W	YMR213W
YER015W	YJL095W
YER016W	YFR050C
YER016W	YGL061C
YER016W	YML085C
YER017C	YER091C
YER017C	YFL018C
YER017C	YGL253W
YER017C	YGR155W
YER017C	YJL034W
YER017C	YJR045C
YER017C	YKL035W
YER017C	YKR066C
YER017C	YLR044C
YER017C	YLR259C
YER017C	YMR089C
YER017C	YMR186W
YER018C	YGL086W
YER018C	YKR054C
YER018C	YMR117C
YER019C-A	YJR091C
YER019W	YER022W
YER019W	YER104W
YER019W	YPR065W
YER020W	YFR053C
YER020W	YGL121C
YER020W	YGL245W
YER020W	YHR005C
YER020W	YMR029C
YER020W	YNL037C
YER020W	YNL071W
YER020W	YNL124W
YER020W	YOL055C
YER020W	YOR371C
YER020W	YPL036W
YER020W	YPL258C
YER021W	YFR004W
YER021W	YFR010W
YER021W	YFR052W
YER021W	YGL004C
YER021W	YGR232W
YER021W	YHR027C
YER021W	YHR200W
YER021W	YKL145W
YER021W	YPR108W
YER021W	YPR110C
YER022W	YFR037C
YER022W	YFR038W
YER022W	YGL027C
YER022W	YGL127C
YER022W	YGL129C
YER022W	YGR090W
YER022W	YGR104C
YER022W	YGR218W
YER022W	YGR243W
YER022W	YHL005C
YER022W	YHL044W
YER022W	YHL045W
YER022W	YHR041C
YER022W	YHR058C
YER022W	YHR116W
YER022W	YHR152W
YER022W	YHR200W
YER022W	YIL022W
YER022W	YIL078W
YER022W	YIL141W
YER022W	YIR038C
YER022W	YJL142C
YER022W	YJR094C
YER022W	YJR126C
YER022W	YJR148W
YER022W	YKL051W
YER022W	YKL063C
YER022W	YKL141W
YER022W	YKL143W
YER022W	YKR093W
YER022W	YLL020C
YER022W	YLL065W
YER022W	YLR175W
YER022W	YLR288C
YER022W	YLR331C
YER022W	YLR453C
YER022W	YML007W
YER022W	YML022W
YER022W	YML055W
YER022W	YML082W
YER022W	YMR039C
YER022W	YMR042W
YER022W	YMR043W
YER022W	YMR058W
YER022W	YMR087W
YER022W	YMR112C
YER022W	YMR114C
YER022W	YMR118C
YER022W	YMR139W
YER022W	YMR181C
YER022W	YMR244W
YER022W	YMR293C
YER022W	YNL006W
YER022W	YNL073W
YER022W	YNL084C
YER022W	YNL159C
YER022W	YNL210W
YER022W	YNL211C
YER022W	YNL235C
YER022W	YNL281W
YER022W	YNL282W
YER022W	YNL288W
YER022W	YNL301C
YER022W	YNR001C
YER022W	YNR012W
YER022W	YNR024W
YER022W	YNR052C
YER022W	YNR071C
YER022W	YOL022C
YER022W	YOL042W
YER022W	YOL051W
YER022W	YOL106W
YER022W	YOL135C
YER022W	YOR028C
YER022W	YOR039W
YER022W	YOR072W
YER022W	YOR119C
YER022W	YOR136W
YER022W	YOR143C
YER022W	YOR187W
YER022W	YOR197W
YER022W	YOR303W
YER022W	YOR334W
YER022W	YOR336W
YER022W	YOR388C
YER022W	YPL011C
YER022W	YPL042C
YER022W	YPL053C
YER022W	YPL098C
YER022W	YPL248C
YER023W	YGL137W
YER023W	YLR291C
YER023W	YLR347C
YER023W	YML064C
YER023W	YNL189W
YER023W	YPL070W
YER023W	YPL169C
YER025W	YER043C
YER025W	YER091C
YER025W	YER133W
YER025W	YER146W
YER025W	YGR052W
YER025W	YGR254W
YER025W	YJR007W
YER025W	YKL095W
YER025W	YKR026C
YER025W	YLR044C
YER025W	YLR215C
YER025W	YLR291C
YER025W	YML064C
YER025W	YMR117C
YER025W	YNL312W
YER025W	YOL142W
YER025W	YOR119C
YER025W	YOR212W
YER025W	YOR260W
YER025W	YPR110C
YER026C	YGR060W
YER026C	YHL042W
YER026C	YHR140W
YER026C	YJR010C-A
YER026C	YLR214W
YER026C	YLR292C
YER026C	YMR058W
YER026C	YMR153W
YER026C	YMR215W
YER026C	YNL101W
YER026C	YPL076W
YER026C	YPL274W
YER027C	YGL115W
YER027C	YGL208W
YER027C	YJL089W
YER027C	YNL183C
YER027C	YOR276W
YER028C	YIL106W
YER028C	YJL124C
YER029C	YER112W
YER029C	YER172C
YER029C	YFL017W-A
YER029C	YGL070C
YER029C	YGR074W
YER029C	YGR091W
YER029C	YHR086W
YER029C	YHR165C
YER029C	YJR022W
YER029C	YJR091C
YER029C	YLR147C
YER029C	YLR220W
YER029C	YLR298C
YER029C	YLR438C-A
YER029C	YMR240C
YER029C	YNL187W
YER029C	YNR053C
YER029C	YPR182W
YER030W	YLR186W
YER031C	YER136W
YER031C	YGL161C
YER031C	YGL198W
YER031C	YGR172C
YER031C	YJL099W
YER031C	YKL002W
YER031C	YKR030W
YER031C	YNL146W
YER031C	YNL263C
YER031C	YOR036W
YER031C	YOR070C
YER031C	YPL192C
YER031C	YPR017C
YER032W	YER114C
YER032W	YER118C
YER032W	YHR114W
YER032W	YHR152W
YER032W	YJL020C
YER032W	YJR110W
YER032W	YLR456W
YER032W	YMR032W
YER032W	YMR093W
YER032W	YNL161W
YER032W	YPR120C
YER033C	YKL129C
YER033C	YLR096W
YER033C	YLR191W
YER033C	YMR032W
YER033C	YMR109W
YER033C	YNL161W
YER036C	YGR206W
YER036C	YJR059W
YER036C	YJR091C
YER036C	YNL020C
YER036C	YNL142W
YER036C	YPR036W
YER037W	YER052C
YER038C	YIR002C
YER038C	YML023C
YER040W	YER118C
YER040W	YGL181W
YER040W	YJR066W
YER040W	YKL203C
YER040W	YMR139W
YER040W	YNL189W
YER040W	YNL229C
YER041W	YER165W
YER041W	YHL034C
YER041W	YJL130C
YER041W	YJR121W
YER041W	YKL152C
YER041W	YKR081C
