node1	node2
YBR254C	YML077W
YBR254C	YMR218C
YBR254C	YOR115C
YBR260C	YJL058C
YBR260C	YMR032W
YBR261C	YDR465C
YBR263W	YML018C
YBR264C	YOR370C
YBR266C	YPR031W
YBR270C	YCR077C
YBR270C	YDR259C
YBR270C	YER093C
YBR270C	YFL047W
YBR270C	YGR249W
YBR270C	YHR077C
YBR270C	YIL046W
YBR270C	YIL105C
YBR270C	YJL039C
YBR270C	YKR026C
YBR270C	YLR423C
YBR270C	YLR424W
YBR270C	YMR236W
YBR270C	YNL004W
YBR270C	YNL018C
YBR270C	YNL047C
YBR270C	YOR047C
YBR270C	YPL124W
YBR270C	YPL255W
YBR272C	YEL034W
YBR272C	YLR015W
YBR274W	YLR258W
YBR274W	YMR255W
YBR275C	YLR453C
YBR275C	YNL216W
YBR276C	YNL098C
YBR278W	YDR448W
YBR278W	YIL006W
YBR278W	YKL011C
YBR278W	YMR290C
YBR281C	YNL191W
YBR281C	YNL287W
YBR282W	YGR187C
YBR283C	YLR311C
YBR284W	YMR138W
YBR285W	YPR156C
YBR288C	YBR014C
YBR288C	YDR323C
YBR288C	YDR495C
YBR288C	YGL095C
YBR288C	YGR261C
YBR288C	YHR135C
YBR288C	YML097C
YBR288C	YNL084C
YBR288C	YNL154C
YBR288C	YNL243W
YBR288C	YNR006W
YBR288C	YOR036W
YBR288C	YOR089C
YBR288C	YPR173C
YBR289W	YGR252W
YBR289W	YOL148C
YBR289W	YPL129W
YBR290W	YDR123C
YBR290W	YJR104C
YBR296C	YHR188C
YBR296C	YLR137W
YBR296C	YML089C
YCL004W	YER026C
YCL009C	YER094C
YCL014W	YIL104C
YCL014W	YJR092W
YCL016C	YAL024C
YCL016C	YAR002W
YCL016C	YBR231C
YCL016C	YCL061C
YCL016C	YDL013W
YCL016C	YDL020C
YCL016C	YDR004W
YCL016C	YDR207C
YCL016C	YDR217C
YCL016C	YEL037C
YCL016C	YER007W
YCL016C	YER016W
YCL016C	YER019W
YCL016C	YER095W
YCL016C	YER164W
YCL016C	YGL066W
YCL016C	YGL086W
YCL016C	YGL163C
YCL016C	YGL173C
YCL016C	YGL244W
YCL016C	YGR184C
YCL016C	YGR188C
YCL016C	YHL023C
YCL016C	YHR031C
YCL016C	YHR058C
YCL016C	YHR200W
YCL016C	YJL013C
YCL016C	YJL030W
YCL016C	YJL092W
YCL016C	YJR043C
YCL016C	YJR145C
YCL016C	YKL101W
YCL016C	YKL113C
YCL016C	YLR123C
YCL016C	YLR235C
YCL016C	YML028W
YCL016C	YML032C
YCL016C	YML094W
YCL016C	YMR038C
YCL016C	YMR048W
YCL016C	YMR179W
YCL016C	YMR190C
YCL016C	YMR198W
YCL016C	YMR224C
YCL016C	YNL153C
YCL016C	YNL206C
YCL016C	YNL250W
YCL016C	YNL273W
YCL016C	YNL298W
YCL016C	YOL012C
YCL016C	YOR195W
YCL016C	YOR349W
YCL016C	YPL008W
YCL016C	YPL194W
YCL016C	YPL241C
YCL016C	YPR036W
YCL016C	YPR119W
YCL016C	YPR120C
YCL016C	YPR135W
YCL016C	YPR141C
YCL017C	YJR104C
YCL018W	YDR160W
YCL018W	YKL106W
YCL019W	YDR261W-A
YCL019W	YDR261W-B
YCL019W	YHR189W
YCL019W	YOL030W
YCL020W	YDR261W-A
YCL020W	YDR261W-B
YCL020W	YDR510W
YCL022C	YBR038W
YCL024W	YKR048C
YCL025C	YIR038C
YCL027W	YAL017W
YCL027W	YAL031C
YCL027W	YBL071C
YCL027W	YBL105C
YCL027W	YDL159W
YCL027W	YER032W
YCL027W	YER118C
YCL027W	YER149C
YCL027W	YFL039C
YCL027W	YGR070W
YCL027W	YHR158C
YCL027W	YIL159W
YCL027W	YKL092C
YCL027W	YKL105C
YCL027W	YKR023W
YCL027W	YKR101W
YCL027W	YLR117C
YCL027W	YMR232W
YCL027W	YNL054W
YCL027W	YNL058C
YCL027W	YNL075W
YCL027W	YNL271C
YCL027W	YOR017W
YCL027W	YPR008W
YCL029C	YBL027W
YCL029C	YCR065W
YCL029C	YCR077C
YCL029C	YDR289C
YCL029C	YDR360W
YCL029C	YEL003W
YCL029C	YEL061C
YCL029C	YER007W
YCL029C	YER016W
YCL029C	YER096W
YCL029C	YFL037W
YCL029C	YFR019W
YCL029C	YGL031C
YCL029C	YGL086W
YCL029C	YGL173C
YCL029C	YGR078C
YCL029C	YGR092W
YCL029C	YGR188C
YCL029C	YIR009W
YCL029C	YJL030W
YCL029C	YJL148W
YCL029C	YLR039C
YCL029C	YLR200W
YCL029C	YML085C
YCL029C	YML094C-A
YCL029C	YML094W
YCL029C	YML124C
YCL029C	YMR055C
YCL029C	YMR138W
YCL029C	YNL106C
YCL029C	YNL153C
YCL029C	YNL189W
YCL029C	YOL012C
YCL029C	YOR026W
YCL029C	YOR058C
YCL029C	YOR265W
YCL029C	YOR349W
YCL029C	YPL124W
YCL029C	YPL155C
YCL029C	YPL241C
YCL029C	YPL269W
YCL030C	YDL047W
YCL031C	YOL082W
YCL032W	YBR059C
YCL032W	YDR032C
YCL032W	YDR103W
YCL032W	YDR309C
YCL032W	YHR061C
YCL032W	YLR362W
YCL032W	YLR423C
YCL032W	YMR117C
YCL032W	YOR212W
YCL032W	YPR076W
YCL037C	YDR170C
YCL037C	YFL039C
YCL037C	YIL118W
YCL037C	YLR262C
YCL037C	YNL079C
YCL038C	YMR009W
YCL040W	YDR516C
YCL040W	YFL039C
YCL040W	YJL071W
YCL040W	YML099C
YCL043C	YDR518W
YCL043C	YER189W
YCL043C	YLR354C
YCL043C	YOR288C
YCL046W	YGL115W
YCL051W	YMR035W
YCL052C	YEL060C
YCL054W	YDL014W
YCL054W	YNL154C
YCL054W	YOR310C
YCL055W	YGL036W
YCL055W	YGL192W
YCL055W	YMR147W
YCL055W	YNL196C
YCL056C	YDL157C
YCL056C	YNL100W
YCL058C	YPL215W
YCL059C	YGL201C
YCL061C	YAR002W
YCL061C	YBR093C
YCL061C	YDL030W
YCL061C	YDR217C
YCL061C	YDR369C
YCL061C	YER095W
YCL061C	YER173W
YCL061C	YGL127C
YCL061C	YHR031C
YCL061C	YHR191C
YCL061C	YJL092W
YCL061C	YJR043C
YCL061C	YKL113C
YCL061C	YML032C
YCL061C	YMR048W
YCL061C	YMR078C
YCL061C	YMR190C
YCL061C	YMR198W
YCL061C	YNL250W
YCL061C	YNL273W
YCL061C	YOL012C
YCL061C	YOR024W
YCL061C	YOR025W
YCL061C	YOR144C
YCL061C	YOR368W
YCL061C	YPL194W
YCL061C	YPR135W
YCL061C	YPR141C
YCL063W	YER150W
YCL063W	YJL043W
YCL063W	YJL173C
YCL063W	YLR423C
YCL067C	YCR084C
YCL067C	YMR043W
YCL067C	YOL006C
YCL076W	YOR209C
YCR001W	YOR241W
YCR002C	YDL029W
YCR002C	YDL225W
YCR002C	YDR507C
YCR002C	YHR107C
YCR002C	YJR076C
YCR002C	YLL021W
YCR002C	YLR314C
YCR002C	YNL233W
YCR003W	YIR039C
YCR004C	YDR032C
YCR005C	YJL042W
YCR009C	YAL013W
YCR009C	YBL007C
YCR009C	YBL061C
YCR009C	YBR015C
YCR009C	YBR023C
YCR009C	YBR095C
YCR009C	YBR126C
YCR009C	YBR255W
YCR009C	YCR034W
YCR009C	YDL117W
YCR009C	YDR245W
YCR009C	YDR297W
YCR009C	YDR310C
YCR009C	YDR388W
YCR009C	YEL003W
YCR009C	YEL031W
YCR009C	YER111C
YCR009C	YFL039C
YCR009C	YGL084C
YCR009C	YGR078C
YCR009C	YHR030C
YCR009C	YHR142W
YCR009C	YIL034C
YCR009C	YIL084C
YCR009C	YIR003W
YCR009C	YJL020C
YCR009C	YJL095W
YCR009C	YJL099W
YCR009C	YJR075W
YCR009C	YKL007W
YCR009C	YKL204W
YCR009C	YKL213C
YCR009C	YLR087C
YCR009C	YLR110C
YCR009C	YLR111W
YCR009C	YLR200W
YCR009C	YLR268W
YCR009C	YLR330W
YCR009C	YLR372W
YCR009C	YML094W
YCR009C	YMR109W
YCR009C	YMR263W
YCR009C	YNL084C
YCR009C	YNL097C
YCR009C	YNL153C
YCR009C	YNL233W
YCR009C	YNL298W
YCR009C	YNL322C
YCR009C	YOL004W
YCR009C	YOR089C
YCR009C	YOR216C
YCR009C	YPL050C
YCR009C	YPL057C
YCR011C	YNL154C
YCR012W	YOR128C
YCR014C	YJL110C
YCR018C	YDR087C
YCR020C-A	YEL053C
YCR020C-A	YFR037C
YCR021C	YJL068C
YCR022C	YDL017W
YCR023C	YMR075C-A
YCR027C	YOL083W
YCR028C	YMR020W
YCR028C-A	YML061C
YCR030C	YJR126C
YCR030C	YMR132C
YCR031C	YJL191W
YCR033W	YGR172C
YCR034W	YLR372W
YCR034W	YMR202W
YCR035C	YDL111C
YCR035C	YGR195W
YCR035C	YHR069C
YCR035C	YOL021C
YCR036W	YGL153W
YCR038C	YAL036C
YCR038C	YDL065C
YCR038C	YDR532C
YCR038C	YEL061C
YCR038C	YHR119W
YCR039C	YCR084C
YCR039C	YMR043W
YCR040W	YDR224C
YCR040W	YMR043W
YCR041W	YCR065W
YCR041W	YIL118W
YCR041W	YJL031C
YCR042C	YDR167W
YCR044C	YDR182W
YCR045C	YOR348C
YCR046C	YDL049C
YCR047C	YNL282W
YCR048W	YCL026C-A
YCR048W	YLR242C
YCR048W	YNR019W
YCR050C	YDL017W
YCR052W	YFR037C
YCR052W	YIL084C
YCR052W	YLR321C
YCR052W	YNL202W
YCR052W	YOR232W
YCR053W	YLR208W
YCR057C	YGR154C
YCR059C	YDR400W
YCR059C	YJL160C
YCR060W	YHR034C
YCR063W	YDR408C
YCR066W	YGL058W
YCR066W	YJL092W
YCR066W	YOR128C
YCR067C	YNL171C
YCR067C	YOR128C
YCR067C	YPL085W
YCR067C	YPL218W
YCR068W	YER019W
YCR073C	YLR006C
YCR073C	YMR117C
YCR073W-A	YKL205W
YCR073W-A	YNR034W
YCR075C	YDR414C
YCR077C	YDR141C
YCR077C	YDR378C
YCR077C	YDR389W
YCR077C	YER112W
YCR077C	YER115C
YCR077C	YER146W
YCR077C	YGL143C
YCR077C	YGL173C
YCR077C	YGR074W
YCR077C	YJL124C
YCR077C	YJR022W
YCR077C	YLR438C-A
YCR077C	YML109W
YCR077C	YMR002W
YCR077C	YMR288W
YCR077C	YNL088W
YCR077C	YNL118C
YCR077C	YNL147W
YCR077C	YNR027W
YCR077C	YNR053C
YCR077C	YOL149W
YCR079W	YMR277W
YCR081W	YDR477W
YCR081W	YJL203W
YCR082W	YGR161C-C
YCR082W	YOR023C
YCR086W	YDR061W
YCR086W	YDR309C
YCR086W	YDR439W
YCR086W	YFL008W
YCR086W	YGL175C
YCR086W	YGR155W
YCR086W	YHR061C
YCR086W	YHR152W
YCR086W	YKL077W
YCR086W	YML085C
YCR086W	YML095C
YCR086W	YOL020W
YCR086W	YOR264W
YCR086W	YOR281C
YCR087C-A	YDR510W
YCR087W	YML064C
YCR088W	YDR129C
YCR088W	YDR388W
YCR088W	YFL039C
YCR088W	YIL095W
YCR088W	YNL020C
YCR088W	YNL094W
YCR088W	YNL106C
YCR088W	YNL138W
YCR088W	YNL243W
YCR088W	YNL298W
YCR088W	YOR284W
YCR092C	YMR167W
YCR092C	YNL082W
YCR092C	YOL090W
YCR093W	YDR376W
YCR093W	YER068W
YCR093W	YIL038C
YCR093W	YPR072W
YCR095C	YHL029C
YCR095C	YNL099C
YCR095C	YPL027W
YCR099C	YGR203W
YCR099C	YGR205W
YCR099C	YGR262C
YCR099C	YHR148W
YCR099C	YIL059C
YCR099C	YLR208W
YCR100C	YIL110W
YCR101C	YIL061C
YCR106W	YBL080C
YCR106W	YJL096W
YCR106W	YNL171C
YCR107W	YBR265W
YCR107W	YOR114W
YDL001W	YDL133W
YDL001W	YDR207C
YDL001W	YIR009W
YDL001W	YMR079W
YDL002C	YER092W
YDL002C	YGL150C
YDL003W	YCL016C
YDL003W	YDR254W
YDL003W	YDR318W
YDL003W	YEL061C
YDL003W	YER016W
YDL003W	YFL008W
YDL003W	YGL250W
YDL003W	YGR188C
YDL003W	YHR191C
YDL003W	YJL074C
YDL003W	YJR135C
YDL003W	YLR381W
YDL003W	YML094W
YDL003W	YMR048W
YDL003W	YMR078C
YDL003W	YNL153C
YDL003W	YNL273W
YDL003W	YOR026W
YDL003W	YPL008W
YDL003W	YPL017C
YDL003W	YPL018W
YDL003W	YPR046W
YDL003W	YPR135W
YDL003W	YPR141C
YDL005C	YER022W
YDL005C	YGL025C
YDL005C	YIL021W
YDL005C	YOL135C
YDL005C	YOR174W
YDL006W	YDL230W
YDL006W	YDR162C
YDL006W	YHR030C
YDL006W	YIL147C
YDL006W	YOR208W
YDL008W	YDR118W
YDL008W	YFR036W
YDL008W	YGL240W
YDL008W	YHR166C
YDL008W	YKL022C
YDL008W	YLR102C
YDL008W	YLR127C
YDL008W	YNL172W
YDL008W	YOR249C
YDL011C	YEL023C
YDL012C	YDR151C
YDL012C	YFR047C
YDL012C	YHR032W
YDL012C	YHR140W
YDL012C	YIL172C
YDL012C	YJL065C
YDL012C	YOR355W
YDL013W	YDL030W
YDL013W	YDR510W
YDL013W	YER116C
YDL013W	YIL061C
YDL013W	YLR443W
YDL014W	YLR197W
YDL014W	YOR310C
YDL014W	YPL043W
YDL017W	YBL008W
YDL017W	YBR274W
YDL017W	YCL016C
YDL017W	YCR031C
YDL017W	YCR034W
YDL017W	YDL132W
YDL017W	YDL151C
YDL017W	YDL160C
YDL017W	YDR052C
YDL017W	YDR217C
YDL017W	YDR363W
YDL017W	YEL023C
YDL017W	YER173W
YDL017W	YFR057W
YDL017W	YGL019W
YDL017W	YGL086W
YDL017W	YGL250W
YDL017W	YGR099W
YDL017W	YHR154W
YDL017W	YHR191C
YDL017W	YIL035C
YDL017W	YJL030W
YDL017W	YJL062W
YDL017W	YJL088W
YDL017W	YJL138C
YDL017W	YJR032W
YDL017W	YJR053W
YDL017W	YJR070C
YDL017W	YJR140C
YDL017W	YKL039W
YDL017W	YKL056C
YDL017W	YKL101W
YDL017W	YKR059W
YDL017W	YLR055C
YDL017W	YLR234W
YDL017W	YLR235C
YDL017W	YLR288C
YDL017W	YLR350W
YDL017W	YLR435W
YDL017W	YML016C
YDL017W	YML032C
YDL017W	YMR055C
YDL017W	YMR078C
YDL017W	YMR100W
YDL017W	YMR167W
YDL017W	YMR190C
YDL017W	YNR048W
YDL017W	YOL081W
YDL017W	YOR006C
YDL017W	YOR027W
YDL017W	YOR039W
YDL017W	YOR360C
YDL017W	YOR368W
YDL017W	YPL194W
YDL017W	YPR119W
YDL020C	YFR052W
YDL020C	YHR200W
YDL020C	YIL007C
YDL020C	YIL075C
YDL020C	YOR254C
YDL023C	YJL159W
YDL024C	YEL017W
YDL028C	YDR168W
YDL028C	YEL061C
YDL028C	YIL106W
YDL028C	YKL042W
YDL029W	YAL013W
YDL029W	YBL061C
YDL029W	YBL062W
YDL029W	YBR023C
YDL029W	YBR171W
YDL029W	YBR200W
YDL029W	YBR260C
YDL029W	YCL037C
YDL029W	YCR009C
YDL029W	YDR018C
YDL029W	YDR129C
YDL029W	YDR310C
YDL029W	YDR388W
YDL029W	YDR389W
YDL029W	YEL003W
YDL029W	YEL031W
YDL029W	YER083C
YDL029W	YER149C
YDL029W	YER155C
YDL029W	YFR040W
YDL029W	YGL250W
YDL029W	YGR078C
YDL029W	YHR030C
YDL029W	YHR142W
YDL029W	YIL095W
YDL029W	YJL095W
YDL029W	YJL099W
YDL029W	YJL183W
YDL029W	YJR032W
YDL029W	YJR065C
YDL029W	YJR075W
YDL029W	YJR117W
YDL029W	YJR118C
YDL029W	YKR042W
YDL029W	YLR111W
YDL029W	YLR200W
YDL029W	YLR330W
YDL029W	YLR337C
YDL029W	YNL084C
YDL029W	YNL153C
YDL029W	YNL189W
YDL029W	YNL233W
YDL029W	YNL243W
YDL029W	YNL298W
YDL029W	YNL322C
YDL029W	YOR035C
YDL029W	YOR098C
YDL029W	YOR216C
YDL029W	YPL069C
YDL030W	YDL043C
YDL030W	YDR421W
YDL030W	YDR485C
YDL030W	YJL203W
YDL030W	YML049C
YDL030W	YML104C
YDL030W	YMR005W
YDL030W	YMR117C
YDL030W	YNR053C
YDL030W	YOR017W
YDL030W	YOR023C
YDL030W	YOR191W
YDL030W	YPL146C
YDL035C	YER020W
YDL041W	YIR002C
YDL042C	YDR227W
YDL042C	YJL076W
YDL042C	YML032C
YDL043C	YDR131C
YDL043C	YDR180W
YDL043C	YDR386W
YDL043C	YDR409W
YDL043C	YER113C
YDL043C	YGL049C
YDL043C	YGR162W
YDL043C	YJL146W
YDL043C	YJL203W
YDL043C	YKL074C
YDL043C	YKL155C
YDL043C	YLL014W
YDL043C	YMR117C
YDL043C	YMR302C
YDL043C	YNL023C
YDL043C	YNL286W
YDL043C	YNR053C
YDL043C	YPL215W
YDL044C	YDL030W
YDL044C	YDR505C
YDL044C	YER086W
YDL044C	YLL051C
YDL044C	YLR386W
YDL047W	YER155C
YDL047W	YFR040W
YDL047W	YGL229C
YDL047W	YGR092W
YDL047W	YJL098W
YDL047W	YKR028W
YDL047W	YKR072C
YDL047W	YMR028W
YDL047W	YPR111W
YDL049C	YAL002W
YDL049C	YBR033W
YDL049C	YBR226C
YDL049C	YDL020C
YDL049C	YDL033C
YDL049C	YDL065C
YDL049C	YDR244W
YDL049C	YDR249C
YDL049C	YDR329C
YDL049C	YER075C
YDL049C	YGL043W
YDL049C	YGR064W
YDL049C	YGR133W
YDL049C	YGR135W
YDL049C	YGR159C
YDL049C	YGR170W
YDL049C	YGR206W
YDL049C	YGR214W
YDL049C	YHL005C
YDL049C	YHR013C
YDL049C	YHR034C
YDL049C	YHR203C
YDL049C	YIL121W
YDL049C	YJL148W
YDL049C	YJL154C
YDL049C	YJL174W
YDL049C	YKL032C
YDL049C	YKL126W
YDL049C	YLR191W
YDL049C	YLR282C
YDL049C	YLR330W
YDL049C	YLR350W
YDL049C	YLR360W
YDL049C	YML071C
YDL049C	YMR035W
YDL049C	YMR060C
YDL049C	YMR230W
YDL049C	YMR289W
YDL049C	YNL171C
YDL049C	YNL329C
YDL049C	YOR069W
YDL049C	YOR070C
YDL049C	YOR311C
YDL049C	YPR197C
YDL051W	YDR395W
YDL052C	YMR296C
YDL055C	YOR360C
YDL056W	YLR182W
YDL058W	YER157W
YDL058W	YGR120C
YDL058W	YML077W
YDL059C	YFL059W
YDL059C	YGR049W
YDL063C	YDR381W
YDL063C	YPL131W
YDL064W	YDR510W
YDL064W	YER095W
YDL064W	YMR168C
YDL065C	YDR329C
YDL065C	YLR071C
YDL070W	YER133W
YDL070W	YGL063W
YDL070W	YLR399C
YDL071C	YDR183W
YDL071C	YEL068C
YDL071C	YFL017C
YDL071C	YGR269W
YDL071C	YNL155W
YDL074C	YFL008W
YDL074C	YNL153C
YDL074C	YOL069W
YDL074C	YOR195W
YDL076C	YLR098C
YDL077C	YDR080W
YDL081C	YLR340W
YDL084W	YPR057W
YDL085W	YGR139W
YDL088C	YML031W
YDL089W	YCR086W
YDL089W	YDR233C
YDL089W	YIR038C
YDL089W	YLR324W
YDL089W	YML008C
YDL089W	YMR316C-B
YDL089W	YPR028W
YDL090C	YKL019W
YDL091C	YIL022W
YDL092W	YKL122C
YDL093W	YGL055W
YDL095W	YJR143C
YDL095W	YOR321W
YDL097C	YEL009C
YDL098C	YGR075C
YDL099W	YKL050C
YDL100C	YDR259C
YDL100C	YNL199C
YDL100C	YOR164C
YDL100C	YPL252C
YDL101C	YGR180C
YDL101C	YHR135C
YDL101C	YKL025C
YDL102W	YBR094W
YDL102W	YBR098W
YDL102W	YDR004W
YDL102W	YER173W
YDL102W	YFR010W
YDL102W	YHR118C
YDL102W	YJR006W
YDL102W	YJR043C
YDL102W	YJR068W
YDL102W	YMR048W
YDL102W	YMR075C-A
YDL102W	YMR307W
YDL102W	YNL273W
YDL102W	YNL291C
YDL102W	YNL307C
YDL102W	YOL093W
YDL102W	YOR368W
YDL102W	YPL194W
YDL104C	YGR292W
YDL106C	YFR034C
YDL107W	YDL194W
YDL108W	YDL140C
YDL108W	YFL029C
YDL108W	YGL134W
YDL108W	YOR151C
YDL108W	YPR025C
YDL110C	YKL015W
YDL110C	YLR125W
YDL110C	YOR078W
YDL111C	YGR158C
YDL111C	YGR195W
YDL111C	YHR069C
YDL111C	YOL021C
YDL113C	YJL036W
YDL113C	YLR424W
YDL113C	YPL174C
YDL114W	YDL123W
YDL114W	YLR040C
YDL116W	YCL044C
YDL116W	YCL051W
YDL116W	YCL069W
YDL116W	YCR039C
YDL116W	YDL044C
YDL116W	YDR113C
YDL116W	YGL092W
YDL116W	YGL179C
YDL116W	YGL263W
YDL116W	YHL004W
YDL116W	YHR004C
YDL116W	YHR033W
YDL116W	YJL041W
YDL116W	YJL090C
YDL116W	YMR047C
YDL116W	YOL014W
YDL116W	YOR180C
YDL116W	YOR294W
YDL116W	YPL091W
YDL116W	YPL124W
YDL120W	YGR207C
YDL120W	YKL148C
YDL120W	YLL041C
YDL120W	YPR004C
YDL121C	YDL100C
YDL121C	YMR305C
YDL126C	YDL190C
YDL126C	YKL213C
YDL127W	YDR146C
YDL127W	YDR388W
YDL127W	YHR030C
YDL127W	YJL095W
YDL127W	YPL031C
YDL128W	YKL102C
YDL130W	YDL059C
YDL130W	YDR367W
YDL130W	YDR382W
YDL130W	YDR399W
YDL130W	YJL173C
YDL130W	YJL208C
YDL130W	YJL210W
YDL130W	YJR012C
YDL130W	YJR108W
YDL130W	YJR144W
YDL130W	YKL002W
YDL130W	YLR051C
YDL132W	YDR054C
YDL132W	YDR328C
YDL132W	YFL009W
YDL132W	YGL249W
YDL132W	YIL046W
YDL132W	YJL194W
YDL132W	YJR090C
YDL132W	YLR079W
YDL132W	YLR100W
YDL132W	YLR128W
YDL132W	YLR368W
YDL132W	YMR199W
YDL132W	YPL256C
YDL134C	YMR028W
YDL134C	YOR014W
YDL135C	YKR055W
YDL135C	YLR229C
YDL135C	YPR165W
YDL137W	YDL192W
YDL137W	YDL226C
YDL137W	YGL137W
YDL137W	YNL287W
YDL138W	YDL194W
YDL139C	YCR077C
YDL139C	YGL153W
YDL140C	YBR154C
YDL140C	YER125W
YDL140C	YGL130W
YDL140C	YML010W
YDL140C	YNL266W
YDL140C	YOR210W
YDL140C	YOR224C
YDL140C	YPR086W
YDL143W	YDR129C
YDL143W	YDR212W
YDL143W	YFL039C
YDL143W	YIL142W
YDL143W	YJL014W
YDL144C	YDR088C
YDL146W	YKL070W
YDL147W	YDR179C
YDL147W	YDR201W
YDL147W	YDR341C
YDL147W	YMR080C
YDL149W	YLR065C
YDL150W	YKR025W
YDL153C	YBR041W
YDL153C	YBR281C
YDL153C	YCR021C
YDL153C	YDL005C
YDL153C	YDL226C
YDL153C	YDR040C
YDL153C	YDR269C
YDL153C	YDR307W
YDL153C	YDR422C
YDL153C	YFL001W
YDL153C	YGL120C
YDL153C	YGL185C
YDL153C	YGL198W
YDL153C	YGL250W
YDL153C	YGR160W
YDL153C	YGR290W
YDL153C	YJL076W
YDL153C	YJL175W
YDL153C	YJR002W
YDL153C	YJR145C
YDL153C	YLR006C
YDL153C	YNL125C
YDL153C	YNL216W
YDL153C	YNL280C
YDL153C	YOL118C
YDL153C	YOR252W
YDL153C	YOR309C
YDL153C	YOR314W
YDL153C	YOR321W
YDL153C	YPL026C
YDL153C	YPL076W
YDL153C	YPR029C
YDL154W	YGL025C
YDL154W	YGL170C
YDL154W	YIL144W
YDL154W	YMR224C
YDL155W	YPL124W
YDL156W	YLR116W
YDL159W	YDR103W
YDL159W	YGR040W
YDL159W	YLL021W
YDL159W	YLR313C
YDL159W	YLR362W
YDL160C	YCR077C
YDL160C	YEL015W
YDL160C	YER125W
YDL160C	YGR092W
YDL160C	YGR178C
YDL160C	YJR122W
YDL160C	YNR052C
YDL160C	YOL149W
YDL161W	YIR006C
YDL161W	YLR116W
YDL161W	YLR206W
YDL164C	YGL207W
YDL165W	YDR448W
YDL165W	YGR014W
YDL165W	YLR125W
YDL166C	YLR222C
YDL167C	YBL081W
YDL167C	YBR212W
YDL175C	YCR077C
YDL175C	YNR073C
YDL178W	YFL039C
YDL179W	YDR388W
YDL179W	YMR147W
YDL179W	YPL031C
YDL181W	YKR054C
YDL181W	YLL021W
YDL181W	YNL250W
YDL185W1	YGR155W
YDL186W	YJL167W
YDL188C	YMR028W
YDL192W	YDL226C
YDL192W	YDR182W
YDL192W	YDR320C
YDL192W	YGL137W
YDL192W	YGL206C
YDL192W	YGR130C
YDL192W	YNL287W
YDL193W	YGR062C
YDL194W	YDR345C
YDL194W	YHR092C
YDL194W	YHR094C
YDL194W	YKL038W
YDL194W	YMR011W
YDL194W	YPL026C
YDL195W	YIL109C
YDL195W	YLR208W
YDL195W	YPL085W
YDL195W	YPR181C
YDL196W	YDL094C
YDL196W	YER071C
YDL198C	YMR072W
YDL203C	YER125W
YDL203C	YGR058W
YDL203C	YJL110C
YDL203C	YOR372C
YDL203C	YPL124W
YDL207W	YDR192C
YDL207W	YEL024W
YDL207W	YER107C
YDL207W	YIL115C
YDL207W	YKL068W
YDL207W	YMR047C
YDL207W	YMR255W
YDL208W	YHR072W-A
YDL208W	YHR089C
YDL208W	YNL124W
YDL209C	YLR426W
YDL210W	YGL230C
YDL212W	YDR508C
YDL213C	YFR032C
YDL214C	YCR086W
YDL214C	YEL013W
YDL214C	YGL115W
YDL215C	YLR432W
YDL215C	YPR048W
YDL216C	YCR077C
YDL216C	YMR025W
YDL217C	YHR005C-A
YDL217C	YJL054W
YDL217C	YOR297C
YDL220C	YDR082W
YDL220C	YMR106C
YDL220C	YMR284W
YDL225W	YDL117W
YDL225W	YDR507C
YDL225W	YER111C
YDL225W	YER155C
YDL225W	YHR107C
YDL225W	YJR076C
YDL225W	YLR314C
YDL225W	YNL233W
YDL225W	YNL271C
YDL225W	YNL298W
YDL226C	YBL098W
YDL226C	YDR264C
YDL226C	YEL064C
YDL226C	YER118C
YDL226C	YER123W
YDL226C	YGL161C
YDL226C	YGL198W
YDL226C	YGR172C
YDL226C	YHR135C
YDL226C	YJL151C
YDL226C	YKL126W
YDL226C	YKR088C
YDL226C	YNL154C
YDL226C	YOL129W
YDL226C	YOR327C
YDL226C	YPR113W
YDL226C	YPR183W
YDL229W	YKR084C
YDL229W	YNL209W
YDL230W	YOR208W
YDL231C	YCR016W
YDL232W	YOR085W
YDL235C	YIL147C
YDL235C	YJL128C
YDL235C	YLR006C
YDL235C	YLR113W
YDL235C	YNR031C
YDL235C	YOR208W
YDL236W	YNL189W
YDL237W	YLR085C
YDL238C	YBR284W
YDL239C	YAL028W
YDL239C	YAR018C
YDL239C	YBR072W
YDL239C	YDL030W
YDL239C	YDR148C
YDL239C	YDR273W
YDL239C	YER086W
YDL239C	YGR268C
YDL239C	YHR184W
YDL239C	YKL023W
YDL239C	YKL103C
YDL239C	YLR072W
YDL239C	YLR098C
YDL239C	YLR242C
YDL239C	YLR423C
YDL239C	YML042W
YDL239C	YMR124W
YDL239C	YNR012W
YDL239C	YOL083W
YDL239C	YOL091W
YDL239C	YOR284W
YDL239C	YOR324C
YDL239C	YPL049C
YDL239C	YPL070W
YDL239C	YPL124W
YDL239C	YPL255W
YDL243C	YNL331C
YDL246C	YJR159W
YDL246C	YML064C
YDL246C	YMR308C
YDL246C	YPL031C
YDR001C	YLR270W
YDR002W	YKR048C
YDR004W	YDR076W
YDR004W	YER095W
YDR004W	YJL023C
YDR004W	YML032C
YDR006C	YKL093W
YDR006C	YNL216W
YDR006C	YOR178C
YDR009W	YML051W
YDR013W	YDR489W
YDR016C	YGL061C
YDR016C	YKR037C
YDR017C	YDR099W
YDR018C	YDR479C
YDR020C	YNR012W
YDR021W	YER127W
